Purpose,EntryPeriod,ReturnPeriod,Percent
3,40,40,0
3,40,41,0
3,40,42,0
3,40,43,0
3,40,44,0
3,40,45,0
3,40,46,0
3,40,47,0
3,40,48,0
3,41,41,0
3,41,42,0
3,41,43,0
3,41,44,0
3,41,45,0
3,41,46,0
3,41,47,0
3,41,48,0
3,42,42,0
3,42,43,0
3,42,44,0
3,42,45,0
3,42,46,0
3,42,47,0
3,42,48,0
3,43,43,0
3,43,44,0
3,43,45,0
3,43,46,0
3,43,47,0
3,43,48,0
3,44,44,0
3,44,45,0
3,44,46,0
3,44,47,0
3,44,48,0
3,45,45,0
3,45,46,0
3,45,47,0
3,45,48,0
3,46,46,0
3,46,47,0
3,46,48,0
3,47,47,0
3,47,48,0
3,48,48,0
4,1,1,0
4,1,2,0
4,1,3,0
4,1,4,0
4,1,5,0
4,1,6,0
4,1,7,0
4,1,8,0
4,1,9,0
4,1,10,0
4,1,11,0
4,1,12,0
4,1,13,0
4,1,14,0
4,1,15,0
4,1,16,0
4,1,17,0
4,1,18,0
4,1,19,0
4,1,20,0
4,1,21,0
4,1,22,0
4,1,23,0
4,1,24,0
4,1,25,0
4,1,26,0
4,1,27,0
4,1,28,0
4,1,29,0
4,1,30,0
4,1,31,0
4,1,32,0
4,1,33,0
4,1,34,0
4,1,35,0
4,1,36,0
4,1,37,0
4,1,38,0
4,1,39,0
4,1,40,0
4,1,41,0
4,1,42,0
4,1,43,0
4,1,44,0
4,1,45,0
4,1,46,0
4,1,47,0
4,1,48,0
4,2,2,0
4,2,3,0
4,2,4,0
4,2,5,0
4,2,6,0
4,2,7,0
4,2,8,0
4,2,9,0
4,2,10,0
4,2,11,0
4,2,12,0
4,2,13,0
4,2,14,0
4,2,15,0
4,2,16,0
4,2,17,0
4,2,18,0
4,2,19,0
4,2,20,0
4,2,21,0
4,2,22,0
4,2,23,0
4,2,24,0
4,2,25,0
4,2,26,0
4,2,27,0
4,2,28,0
4,2,29,0
4,2,30,0
4,2,31,0
4,2,32,0
4,2,33,0
4,2,34,0
4,2,35,0
4,2,36,0
4,2,37,0
4,2,38,0
4,2,39,0
4,2,40,0
4,2,41,0
4,2,42,0
4,2,43,0
4,2,44,0
4,2,45,0
4,2,46,0
4,2,47,0
4,2,48,0
4,3,3,0
4,3,4,0
4,3,5,0
4,3,6,0
4,3,7,0
4,3,8,0
4,3,9,0
4,3,10,0
4,3,11,0
4,3,12,0
4,3,13,0
4,3,14,0
4,3,15,0
4,3,16,0
4,3,17,0
4,3,18,0
4,3,19,0
4,3,20,0
4,3,21,0
4,3,22,0
4,3,23,0
4,3,24,0
4,3,25,0
4,3,26,0
4,3,27,0
4,3,28,0
4,3,29,0
4,3,30,0
4,3,31,0
4,3,32,0
4,3,33,0
4,3,34,0
4,3,35,0
4,3,36,0
4,3,37,0
4,3,38,0
4,3,39,0
4,3,40,0
4,3,41,0
4,3,42,0
4,3,43,0
4,3,44,0
4,3,45,0
4,3,46,0
4,3,47,0
4,3,48,0
4,4,4,0
4,4,5,0
4,4,6,0
4,4,7,0
4,4,8,0
4,4,9,0
4,4,10,0
4,4,11,0
4,4,12,0
4,4,13,0
4,4,14,0
4,4,15,0
4,4,16,0
4,4,17,0
4,4,18,0
4,4,19,0
4,4,20,0
4,4,21,0
4,4,22,0
4,4,23,0
4,4,24,0
4,4,25,0
4,4,26,0
4,4,27,0
4,4,28,0
4,4,29,0
4,4,30,0
4,4,31,0
4,4,32,0
4,4,33,0
4,4,34,0
4,4,35,0
4,4,36,0
4,4,37,0
4,4,38,0
4,4,39,0
4,4,40,0
4,4,41,0
4,4,42,0
4,4,43,0
4,4,44,0
4,4,45,0
4,4,46,0
4,4,47,0
4,4,48,0
4,5,5,0
4,5,6,0
4,5,7,0
4,5,8,0
4,5,9,0
4,5,10,0
4,5,11,0
4,5,12,0
4,5,13,0
4,5,14,0
4,5,15,0
4,5,16,0
4,5,17,0
4,5,18,0
4,5,19,0
4,5,20,0
4,5,21,0
4,5,22,0
4,5,23,0
4,5,24,0
4,5,25,0
4,5,26,0
4,5,27,0
4,5,28,0
4,5,29,0
4,5,30,0
4,5,31,0
4,5,32,0
4,5,33,0
4,5,34,0
4,5,35,0
4,5,36,0
4,5,37,0
4,5,38,0
4,5,39,0
4,5,40,0
4,5,41,0
4,5,42,0
4,5,43,0
4,5,44,0
4,5,45,0
4,5,46,0
4,5,47,0
4,5,48,0
4,6,6,0
4,6,7,0
4,6,8,0
4,6,9,0.002180411
4,6,10,0
4,6,11,0.001240262
4,6,12,0
4,6,13,0
4,6,14,0
4,6,15,0
4,6,16,0
4,6,17,0
4,6,18,0
4,6,19,0
4,6,20,0
4,6,21,0
4,6,22,0
4,6,23,0.002180411
4,6,24,0
4,6,25,0
4,6,26,0
4,6,27,0
4,6,28,0
4,6,29,0
4,6,30,0
4,6,31,0
4,6,32,0
4,6,33,0
4,6,34,0
4,6,35,0
4,6,36,0
4,6,37,0
4,6,38,0
4,6,39,0
4,6,40,0
4,6,41,0
4,6,42,0
4,6,43,0
4,6,44,0
4,6,45,0
4,6,46,0
4,6,47,0
4,6,48,0
4,7,7,0
4,7,8,0
4,7,9,0
4,7,10,0.007231867
4,7,11,0
4,7,12,0
4,7,13,0
4,7,14,0
4,7,15,0
4,7,16,0
4,7,17,0
4,7,18,0
4,7,19,0
4,7,20,0
4,7,21,0
4,7,22,0
4,7,23,0
4,7,24,0
4,7,25,0
4,7,26,0
4,7,27,0
4,7,28,0
4,7,29,0
4,7,30,0
4,7,31,0
4,7,32,0
4,7,33,0
4,7,34,0
4,7,35,0
4,7,36,0
4,7,37,0
4,7,38,0
4,7,39,0
4,7,40,0
4,7,41,0
4,7,42,0
4,7,43,0
4,7,44,0
4,7,45,0
4,7,46,0
4,7,47,0
4,7,48,0
4,8,8,0
4,8,9,0
4,8,10,0
4,8,11,0.00616882
4,8,12,0
4,8,13,0
4,8,14,0
4,8,15,0
4,8,16,0
4,8,17,0
4,8,18,0.008457297
4,8,19,0
4,8,20,0
4,8,21,0
4,8,22,0
4,8,23,0
4,8,24,0
4,8,25,0
4,8,26,0
4,8,27,0
4,8,28,0
4,8,29,0
4,8,30,0
4,8,31,0
4,8,32,0
4,8,33,0
4,8,34,0
4,8,35,0
4,8,36,0
4,8,37,0
4,8,38,0
4,8,39,0
4,8,40,0
4,8,41,0
4,8,42,0
4,8,43,0
4,8,44,0
4,8,45,0
4,8,46,0
4,8,47,0
4,8,48,0
4,9,9,0
4,9,10,0
4,9,11,0.012565485
4,9,12,0
4,9,13,0
4,9,14,0
4,9,15,0
4,9,16,0
4,9,17,0
4,9,18,0
4,9,19,0
4,9,20,0
4,9,21,0
4,9,22,0
4,9,23,0
4,9,24,0
4,9,25,0
4,9,26,0
4,9,27,0
4,9,28,0
4,9,29,0
4,9,30,0
4,9,31,0
4,9,32,0
4,9,33,0
4,9,34,0
4,9,35,0
4,9,36,0.004919231
4,9,37,0
4,9,38,0
4,9,39,0
4,9,40,0
4,9,41,0
4,9,42,0
4,9,43,0
4,9,44,0
4,9,45,0
4,9,46,0
4,9,47,0
4,9,48,0
4,10,10,0
4,10,11,0.014463734
4,10,12,0
4,10,13,0
4,10,14,0
4,10,15,0
4,10,16,0
4,10,17,0
4,10,18,0
4,10,19,0
4,10,20,0
4,10,21,0
4,10,22,0
4,10,23,0
4,10,24,0
4,10,25,0
4,10,26,0
4,10,27,0
4,10,28,0
4,10,29,0
4,10,30,0
4,10,31,0
4,10,32,0
4,10,33,0
4,10,34,0
4,10,35,0
4,10,36,0
4,10,37,0
4,10,38,0
4,10,39,0
4,10,40,0
4,10,41,0
4,10,42,0
4,10,43,0
4,10,44,0
4,10,45,0
4,10,46,0
4,10,47,0
4,10,48,0
4,11,11,0
4,11,12,0.001240262
4,11,13,0
4,11,14,0
4,11,15,0
4,11,16,0
4,11,17,0
4,11,18,0
4,11,19,0
4,11,20,0
4,11,21,0
4,11,22,0
4,11,23,0.002180411
4,11,24,0
4,11,25,0
4,11,26,0
4,11,27,0
4,11,28,0
4,11,29,0
4,11,30,0
4,11,31,0
4,11,32,0.004919231
4,11,33,0
4,11,34,0
4,11,35,0
4,11,36,0
4,11,37,0
4,11,38,0.024728684
4,11,39,0.007231867
4,11,40,0
4,11,41,0.005688669
4,11,42,0
4,11,43,0
4,11,44,0
4,11,45,0
4,11,46,0
4,11,47,0
4,11,48,0
4,12,12,0.004919231
4,12,13,0
4,12,14,0.004919231
4,12,15,0
4,12,16,0
4,12,17,0
4,12,18,0
4,12,19,0.008457297
4,12,20,0.004919231
4,12,21,0
4,12,22,0
4,12,23,0
4,12,24,0
4,12,25,0
4,12,26,0
4,12,27,0
4,12,28,0
4,12,29,0
4,12,30,0
4,12,31,0
4,12,32,0
4,12,33,0
4,12,34,0
4,12,35,0
4,12,36,0
4,12,37,0
4,12,38,0
4,12,39,0
4,12,40,0
4,12,41,0
4,12,42,0
4,12,43,0
4,12,44,0
4,12,45,0
4,12,46,0
4,12,47,0
4,12,48,0
4,13,13,0
4,13,14,0
4,13,15,0
4,13,16,0
4,13,17,0.008457297
4,13,18,0
4,13,19,0.004919231
4,13,20,0
4,13,21,0
4,13,22,0
4,13,23,0
4,13,24,0
4,13,25,0
4,13,26,0
4,13,27,0.013424015
4,13,28,0
4,13,29,0
4,13,30,0
4,13,31,0
4,13,32,0.002180411
4,13,33,0
4,13,34,0
4,13,35,0
4,13,36,0
4,13,37,0
4,13,38,0
4,13,39,0
4,13,40,0
4,13,41,0
4,13,42,0
4,13,43,0
4,13,44,0
4,13,45,0
4,13,46,0
4,13,47,0
4,13,48,0
4,14,14,0
4,14,15,0.00616882
4,14,16,0
4,14,17,0
4,14,18,0.004919231
4,14,19,0
4,14,20,0
4,14,21,0
4,14,22,0
4,14,23,0
4,14,24,0
4,14,25,0
4,14,26,0
4,14,27,0
4,14,28,0
4,14,29,0
4,14,30,0
4,14,31,0
4,14,32,0
4,14,33,0
4,14,34,0
4,14,35,0
4,14,36,0
4,14,37,0.004919231
4,14,38,0
4,14,39,0
4,14,40,0
4,14,41,0.008457297
4,14,42,0
4,14,43,0
4,14,44,0
4,14,45,0
4,14,46,0
4,14,47,0
4,14,48,0
4,15,15,0
4,15,16,0
4,15,17,0.002180411
4,15,18,0
4,15,19,0.00616882
4,15,20,0
4,15,21,0.007231867
4,15,22,0
4,15,23,0
4,15,24,0
4,15,25,0
4,15,26,0.004919231
4,15,27,0
4,15,28,0
4,15,29,0.002180411
4,15,30,0
4,15,31,0
4,15,32,0
4,15,33,0
4,15,34,0
4,15,35,0
4,15,36,0
4,15,37,0
4,15,38,0
4,15,39,0
4,15,40,0
4,15,41,0
4,15,42,0
4,15,43,0
4,15,44,0
4,15,45,0
4,15,46,0
4,15,47,0
4,15,48,0
4,16,16,0
4,16,17,0.012565485
4,16,18,0
4,16,19,0
4,16,20,0
4,16,21,0
4,16,22,0
4,16,23,0
4,16,24,0
4,16,25,0
4,16,26,0
4,16,27,0
4,16,28,0
4,16,29,0
4,16,30,0
4,16,31,0
4,16,32,0
4,16,33,0.008457297
4,16,34,0
4,16,35,0
4,16,36,0
4,16,37,0
4,16,38,0
4,16,39,0
4,16,40,0
4,16,41,0
4,16,42,0
4,16,43,0
4,16,44,0
4,16,45,0
4,16,46,0
4,16,47,0
4,16,48,0
4,17,17,0
4,17,18,0
4,17,19,0
4,17,20,0
4,17,21,0
4,17,22,0
4,17,23,0
4,17,24,0
4,17,25,0
4,17,26,0
4,17,27,0.012552957
4,17,28,0
4,17,29,0.005688669
4,17,30,0
4,17,31,0
4,17,32,0
4,17,33,0
4,17,34,0
4,17,35,0
4,17,36,0
4,17,37,0
4,17,38,0
4,17,39,0
4,17,40,0
4,17,41,0
4,17,42,0
4,17,43,0
4,17,44,0
4,17,45,0
4,17,46,0
4,17,47,0
4,17,48,0
4,18,18,0
4,18,19,0.00616882
4,18,20,0
4,18,21,0
4,18,22,0.002180411
4,18,23,0
4,18,24,0
4,18,25,0
4,18,26,0
4,18,27,0
4,18,28,0
4,18,29,0
4,18,30,0
4,18,31,0
4,18,32,0
4,18,33,0
4,18,34,0
4,18,35,0
4,18,36,0.004919231
4,18,37,0
4,18,38,0.00616882
4,18,39,0
4,18,40,0
4,18,41,0
4,18,42,0
4,18,43,0
4,18,44,0
4,18,45,0
4,18,46,0
4,18,47,0
4,18,48,0
4,19,19,0
4,19,20,0.012151099
4,19,21,0.004919231
4,19,22,0.012565485
4,19,23,0
4,19,24,0
4,19,25,0
4,19,26,0
4,19,27,0
4,19,28,0
4,19,29,0.008457297
4,19,30,0
4,19,31,0
4,19,32,0
4,19,33,0
4,19,34,0
4,19,35,0
4,19,36,0
4,19,37,0
4,19,38,0
4,19,39,0
4,19,40,0
4,19,41,0
4,19,42,0
4,19,43,0
4,19,44,0
4,19,45,0
4,19,46,0
4,19,47,0
4,19,48,0
4,20,20,0
4,20,21,0
4,20,22,0
4,20,23,0
4,20,24,0
4,20,25,0.006159494
4,20,26,0
4,20,27,0.005688669
4,20,28,0
4,20,29,0
4,20,30,0
4,20,31,0
4,20,32,0
4,20,33,0
4,20,34,0
4,20,35,0
4,20,36,0
4,20,37,0
4,20,38,0
4,20,39,0
4,20,40,0
4,20,41,0
4,20,42,0
4,20,43,0
4,20,44,0
4,20,45,0
4,20,46,0
4,20,47,0
4,20,48,0
4,21,21,0
4,21,22,0.002180411
4,21,23,0.00616882
4,21,24,0
4,21,25,0.008457297
4,21,26,0
4,21,27,0
4,21,28,0
4,21,29,0
4,21,30,0
4,21,31,0
4,21,32,0
4,21,33,0
4,21,34,0
4,21,35,0
4,21,36,0
4,21,37,0
4,21,38,0
4,21,39,0
4,21,40,0
4,21,41,0
4,21,42,0
4,21,43,0
4,21,44,0
4,21,45,0
4,21,46,0
4,21,47,0
4,21,48,0
4,22,22,0
4,22,23,0.002014101
4,22,24,0.00616882
4,22,25,0
4,22,26,0
4,22,27,0
4,22,28,0
4,22,29,0
4,22,30,0
4,22,31,0
4,22,32,0
4,22,33,0
4,22,34,0
4,22,35,0
4,22,36,0
4,22,37,0
4,22,38,0
4,22,39,0
4,22,40,0
4,22,41,0
4,22,42,0
4,22,43,0
4,22,44,0
4,22,45,0
4,22,46,0
4,22,47,0
4,22,48,0
4,23,23,0
4,23,24,0.002180411
4,23,25,0
4,23,26,0
4,23,27,0
4,23,28,0
4,23,29,0
4,23,30,0
4,23,31,0
4,23,32,0
4,23,33,0
4,23,34,0
4,23,35,0
4,23,36,0
4,23,37,0
4,23,38,0
4,23,39,0
4,23,40,0
4,23,41,0
4,23,42,0
4,23,43,0
4,23,44,0
4,23,45,0
4,23,46,0
4,23,47,0
4,23,48,0
4,24,24,0
4,24,25,0
4,24,26,0.007231867
4,24,27,0
4,24,28,0
4,24,29,0
4,24,30,0
4,24,31,0
4,24,32,0
4,24,33,0
4,24,34,0
4,24,35,0
4,24,36,0
4,24,37,0
4,24,38,0
4,24,39,0
4,24,40,0
4,24,41,0
4,24,42,0
4,24,43,0
4,24,44,0
4,24,45,0
4,24,46,0
4,24,47,0
4,24,48,0
4,25,25,0
4,25,26,0.009559862
4,25,27,0
4,25,28,0
4,25,29,0.014479094
4,25,30,0
4,25,31,0.012565485
4,25,32,0
4,25,33,0
4,25,34,0
4,25,35,0
4,25,36,0
4,25,37,0
4,25,38,0.004919231
4,25,39,0
4,25,40,0
4,25,41,0.013424015
4,25,42,0
4,25,43,0
4,25,44,0
4,25,45,0
4,25,46,0
4,25,47,0
4,25,48,0
4,26,26,0
4,26,27,0
4,26,28,0
4,26,29,0.013400687
4,26,30,0
4,26,31,0
4,26,32,0
4,26,33,0.005688669
4,26,34,0
4,26,35,0
4,26,36,0
4,26,37,0
4,26,38,0
4,26,39,0
4,26,40,0.024728684
4,26,41,0
4,26,42,0
4,26,43,0
4,26,44,0
4,26,45,0
4,26,46,0
4,26,47,0
4,26,48,0
4,27,27,0
4,27,28,0.008349232
4,27,29,0
4,27,30,0
4,27,31,0
4,27,32,0
4,27,33,0
4,27,34,0
4,27,35,0
4,27,36,0
4,27,37,0
4,27,38,0
4,27,39,0
4,27,40,0
4,27,41,0
4,27,42,0
4,27,43,0
4,27,44,0
4,27,45,0
4,27,46,0
4,27,47,0
4,27,48,0
4,28,28,0
4,28,29,0.019149356
4,28,30,0
4,28,31,0.004919231
4,28,32,0
4,28,33,0
4,28,34,0
4,28,35,0
4,28,36,0
4,28,37,0
4,28,38,0
4,28,39,0
4,28,40,0.004919231
4,28,41,0
4,28,42,0
4,28,43,0
4,28,44,0
4,28,45,0
4,28,46,0
4,28,47,0
4,28,48,0
4,29,29,0
4,29,30,0.02514096
4,29,31,0.004919231
4,29,32,0
4,29,33,0.011740274
4,29,34,0.010471397
4,29,35,0.009559862
4,29,36,0
4,29,37,0
4,29,38,0.00616882
4,29,39,0
4,29,40,0
4,29,41,0
4,29,42,0
4,29,43,0
4,29,44,0
4,29,45,0
4,29,46,0
4,29,47,0
4,29,48,0
4,30,30,0
4,30,31,0.002180411
4,30,32,0.019662203
4,30,33,0.001240262
4,30,34,0
4,30,35,0.008349232
4,30,36,0.014145966
4,30,37,0.01433151
4,30,38,0.014664277
4,30,39,0
4,30,40,0
4,30,41,0
4,30,42,0.004919231
4,30,43,0
4,30,44,0
4,30,45,0
4,30,46,0
4,30,47,0
4,30,48,0
4,31,31,0
4,31,32,0.003205824
4,31,33,0.026483606
4,31,34,0.011088052
4,31,35,0
4,31,36,0
4,31,37,0
4,31,38,0.002014101
4,31,39,0
4,31,40,0
4,31,41,0.009559862
4,31,42,0.008457297
4,31,43,0
4,31,44,0
4,31,45,0
4,31,46,0
4,31,47,0
4,31,48,0
4,32,32,0
4,32,33,0.017473105
4,32,34,0.010637709
4,32,35,0
4,32,36,0.009559862
4,32,37,0
4,32,38,0
4,32,39,0
4,32,40,0
4,32,41,0.004919231
4,32,42,0.004919231
4,32,43,0
4,32,44,0
4,32,45,0
4,32,46,0
4,32,47,0
4,32,48,0
4,33,33,0.009559862
4,33,34,0.007099643
4,33,35,0.024728684
4,33,36,0.00616882
4,33,37,0.021965236
4,33,38,0.004919231
4,33,39,0.008457297
4,33,40,0
4,33,41,0
4,33,42,0
4,33,43,0
4,33,44,0
4,33,45,0
4,33,46,0
4,33,47,0
4,33,48,0
4,34,34,0.002014101
4,34,35,0.00616882
4,34,36,0
4,34,37,0.004919231
4,34,38,0.012552957
4,34,39,0.004919231
4,34,40,0
4,34,41,0
4,34,42,0
4,34,43,0
4,34,44,0
4,34,45,0
4,34,46,0
4,34,47,0
4,34,48,0
4,35,35,0
4,35,36,0.00616882
4,35,37,0.00616882
4,35,38,0.009559862
4,35,39,0
4,35,40,0.00616882
4,35,41,0
4,35,42,0.004919231
4,35,43,0
4,35,44,0
4,35,45,0
4,35,46,0
4,35,47,0
4,35,48,0
4,36,36,0
4,36,37,0
4,36,38,0.013376528
4,36,39,0.018017159
4,36,40,0.00616882
4,36,41,0.00616882
4,36,42,0
4,36,43,0
4,36,44,0
4,36,45,0
4,36,46,0
4,36,47,0
4,36,48,0.009559862
4,37,37,0.009559862
4,37,38,0.001240262
4,37,39,0
4,37,40,0
4,37,41,0
4,37,42,0.013376528
4,37,43,0
4,37,44,0
4,37,45,0
4,37,46,0
4,37,47,0
4,37,48,0
4,38,38,0
4,38,39,0.015728683
4,38,40,0
4,38,41,0
4,38,42,0
4,38,43,0
4,38,44,0
4,38,45,0
4,38,46,0.004919231
4,38,47,0
4,38,48,0
4,39,39,0
4,39,40,0
4,39,41,0
4,39,42,0
4,39,43,0
4,39,44,0
4,39,45,0
4,39,46,0
4,39,47,0
4,39,48,0
4,40,40,0
4,40,41,0
4,40,42,0
4,40,43,0
4,40,44,0
4,40,45,0
4,40,46,0
4,40,47,0.015728683
4,40,48,0
4,41,41,0
4,41,42,0
4,41,43,0
4,41,44,0
4,41,45,0
4,41,46,0
4,41,47,0
4,41,48,0
4,42,42,0
4,42,43,0
4,42,44,0
4,42,45,0
4,42,46,0
4,42,47,0
4,42,48,0
4,43,43,0
4,43,44,0
4,43,45,0
4,43,46,0
4,43,47,0
4,43,48,0
4,44,44,0
4,44,45,0
4,44,46,0
4,44,47,0
4,44,48,0
4,45,45,0
4,45,46,0
4,45,47,0
4,45,48,0
4,46,46,0
4,46,47,0
4,46,48,0
4,47,47,0
4,47,48,0
4,48,48,0
